user_id,question_id,concept_id,correct,timestamp
s15,q31,c6,1,38
s15,q138,c29,1,39
s15,q125,c27,1,40
s15,q111,c16,1,41
s15,q27,c12,0,42
s15,q30,c6,1,43
s15,q132,c15,0,44
s15,q9,c4,0,45
s15,q121,c18,1,46
s15,q69,c14,1,47
s15,q61,c5,1,48
s15,q133,c12,1,49
s15,q141,c3,0,50
s15,q103,c12,1,51
s15,q7,c21,1,52
s15,q98,c16,0,53
s15,q89,c11,0,54
s15,q89,c11,0,55
s15,q152,c9,0,56
s15,q109,c15,1,57
s15,q4,c11,0,58
s15,q129,c9,1,59
s15,q19,c27,1,60
s15,q153,c7,1,61
s15,q111,c16,1,62
s15,q98,c16,1,63
s15,q52,c2,0,64
s15,q1,c18,1,65
s15,q126,c27,1,66
s15,q168,c24,1,67
s15,q150,c1,1,68
s15,q116,c8,1,69
s15,q74,c7,1,70
s15,q17,c16,1,71
s15,q92,c13,1,72
s15,q150,c1,1,73
s15,q88,c15,1,74
s15,q94,c5,0,75
s15,q89,c11,1,76
s15,q50,c15,1,77
s15,q175,c30,1,78
s15,q140,c25,1,79
s15,q133,c12,1,80
s15,q47,c21,0,81
s15,q109,c15,1,82
s15,q55,c28,1,83
s15,q13,c23,1,84
s15,q68,c10,1,85
s15,q179,c16,1,86
s15,q165,c29,1,87
s15,q69,c14,1,88
s15,q153,c7,1,89
s15,q106,c25,1,90
s15,q42,c5,0,91
s15,q47,c21,1,92
s15,q70,c15,0,93
s15,q92,c13,1,94
s15,q45,c15,1,95
s15,q100,c9,1,96
s15,q4,c11,1,97
s15,q162,c18,1,98
s15,q154,c5,1,99
s15,q94,c5,0,100
s15,q18,c15,1,101
s15,q38,c14,1,102
s15,q120,c27,0,103
s15,q79,c3,1,104
s15,q74,c7,1,105
s15,q94,c5,0,106
s15,q36,c30,1,107
s15,q176,c19,1,108
s15,q40,c10,0,109
s15,q177,c10,1,110
s15,q125,c27,1,111
s15,q12,c13,1,112
s15,q86,c11,1,113
s15,q83,c9,1,114
s15,q56,c13,1,115
s15,q44,c8,1,116
s15,q59,c16,1,117
s16,q37,c29,0,1
s16,q22,c26,1,2
s16,q43,c12,1,3
s16,q50,c15,0,4
s16,q78,c27,1,5
s16,q12,c13,0,6
s16,q170,c23,1,7
s16,q111,c16,1,8
s16,q109,c15,1,9
s16,q106,c25,0,10
s16,q124,c29,1,11
s16,q149,c23,1,12
s16,q48,c7,1,13
s16,q50,c15,0,14
s16,q5,c14,0,15
s16,q55,c28,1,16
s16,q151,c3,0,17
s16,q55,c28,1,18
s16,q108,c17,1,19
s16,q91,c14,1,20
s16,q70,c15,1,21
s16,q56,c13,0,22
s16,q91,c14,0,23
s16,q94,c5,1,24
s16,q127,c2,1,25
s16,q135,c15,1,26
s16,q97,c18,0,27
s16,q141,c3,1,28
s16,q163,c4,1,29
s16,q104,c12,1,30
s16,q35,c1,1,31
s16,q78,c27,1,32
s16,q26,c12,0,33
s16,q134,c5,0,34
s16,q151,c3,1,35
s16,q131,c19,0,36
s16,q31,c6,1,37
s16,q93,c12,1,38
s16,q53,c21,1,39
s16,q113,c6,1,40
s16,q164,c22,1,41
s16,q7,c21,1,42
s16,q102,c1,0,43
s16,q101,c20,0,44
s16,q144,c10,1,45
s16,q135,c15,1,46
s16,q133,c12,1,47
s16,q129,c9,1,48
s16,q172,c2,1,49
s16,q7,c21,1,50
s16,q98,c16,1,51
s16,q161,c5,1,52
s16,q84,c25,1,53
s16,q68,c10,1,54
s16,q15,c22,1,55
s16,q60,c12,0,56
s16,q175,c30,0,57
s16,q93,c12,1,58
s16,q73,c27,0,59
s16,q52,c2,1,60
s16,q134,c5,1,61
s16,q38,c14,0,62
s16,q155,c15,1,63
s16,q176,c19,1,64
s16,q82,c24,1,65
s16,q167,c20,1,66
s16,q166,c6,0,67
s16,q174,c26,1,68
s16,q116,c8,1,69
s16,q119,c18,0,70
s16,q26,c12,0,71
s16,q75,c9,1,72
s16,q19,c27,1,73
s16,q114,c8,1,74
s16,q75,c9,1,75
s16,q109,c15,1,76
s16,q82,c24,1,77
s16,q46,c27,1,78
s16,q26,c12,1,79
s16,q168,c24,1,80
s16,q81,c8,1,81
s16,q39,c4,0,82
s16,q58,c27,1,83
s16,q58,c27,1,84
s16,q76,c3,1,85
s16,q54,c15,1,86
s16,q89,c11,1,87
s16,q126,c27,1,88
s16,q163,c4,1,89
s16,q122,c21,1,90
s16,q8,c24,1,91
s16,q92,c13,1,92
s16,q141,c3,1,93
s16,q85,c30,1,94
s16,q45,c15,1,95
s16,q44,c8,1,96
s16,q155,c15,1,97
s16,q140,c25,1,98
s16,q147,c24,1,99
s16,q179,c16,1,100
s16,q157,c1,1,101
s16,q78,c27,1,102
s16,q130,c23,1,103
s16,q21,c16,1,104
s16,q2,c4,1,105
s16,q113,c6,1,106
s16,q146,c15,1,107
s16,q131,c19,1,108
s16,q150,c1,1,109
s16,q14,c1,1,110
s16,q85,c30,1,111
s16,q13,c23,1,112
s17,q34,c1,1,1
s17,q178,c9,1,2
s17,q133,c12,1,3
s17,q6,c21,0,4
s17,q57,c27,1,5
s17,q62,c27,1,6
s17,q52,c2,1,7
s17,q176,c19,0,8
s17,q148,c11,1,9
s17,q21,c16,0,10
s17,q83,c9,1,11
s17,q178,c9,1,12
s17,q58,c27,1,13
s17,q52,c2,1,14
s17,q158,c22,0,15
s17,q138,c29,1,16
s17,q147,c24,1,17
s17,q171,c28,0,18
s17,q7,c21,0,19
s17,q51,c7,0,20
s17,q138,c29,1,21
s17,q62,c27,0,22
s17,q169,c23,0,23
s17,q167,c20,0,24
s17,q42,c5,1,25
s17,q62,c27,1,26
s17,q155,c15,0,27
s17,q46,c27,1,28
s17,q110,c5,1,29
s17,q126,c27,1,30
s17,q10,c4,0,31
s17,q4,c11,0,32
s17,q65,c4,0,33
s17,q158,c22,1,34
s17,q11,c10,1,35
s17,q143,c29,0,36
s17,q52,c2,0,37
s17,q169,c23,1,38
s17,q78,c27,1,39
s17,q152,c9,1,40
s17,q93,c12,1,41
s17,q6,c21,0,42
s17,q155,c15,1,43
s17,q119,c18,0,44
s17,q155,c15,1,45
s17,q145,c20,1,46
s17,q156,c7,0,47
s17,q163,c4,1,48
s17,q62,c27,1,49
s17,q1,c18,1,50
s17,q51,c7,1,51
s17,q153,c7,0,52
s17,q1,c18,0,53
s17,q84,c25,1,54
s17,q15,c22,0,55
s17,q176,c19,1,56
s17,q150,c1,1,57
s17,q95,c19,1,58
s17,q173,c1,1,59
s17,q45,c15,0,60
s17,q119,c18,0,61
s17,q87,c6,1,62
s18,q139,c13,0,1
s18,q32,c24,0,2
s18,q99,c21,0,3
s18,q68,c10,0,4
s18,q160,c27,1,5
s18,q111,c16,1,6
s18,q69,c14,1,7
s18,q34,c1,0,8
s18,q79,c3,1,9
s18,q92,c13,1,10
s18,q42,c5,0,11
s18,q133,c12,1,12
s18,q106,c25,1,13
s18,q92,c13,0,14
s18,q6,c21,0,15
s18,q45,c15,1,16
s18,q116,c8,1,17
s18,q141,c3,0,18
s18,q2,c4,1,19
s18,q148,c11,1,20
s18,q101,c20,0,21
s18,q144,c10,1,22
s18,q2,c4,1,23
s18,q174,c26,0,24
s18,q124,c29,1,25
s18,q60,c12,0,26
s18,q157,c1,0,27
s18,q13,c23,1,28
s18,q71,c11,1,29
s18,q94,c5,0,30
s18,q35,c1,1,31
s18,q5,c14,0,32
s18,q111,c16,1,33
s18,q34,c1,1,34
s18,q85,c30,1,35
s18,q41,c8,1,36
s18,q124,c29,1,37
s18,q74,c7,1,38
s18,q107,c7,0,39
s18,q162,c18,0,40
s18,q103,c12,1,41
s18,q156,c7,0,42
s18,q155,c15,1,43
s18,q129,c9,1,44
s18,q170,c23,0,45
s18,q152,c9,0,46
s18,q114,c8,1,47
s18,q65,c4,1,48
s18,q115,c25,0,49
s18,q44,c8,1,50
s18,q37,c29,0,51
s19,q68,c10,1,1
s19,q156,c7,1,2
s19,q73,c27,0,3
s19,q140,c25,1,4
s19,q16,c19,0,5
s19,q97,c18,0,6
s19,q1,c18,0,7
s19,q135,c15,1,8
s19,q57,c27,0,9
s19,q70,c15,1,10
s19,q80,c28,0,11
s19,q57,c27,0,12
s19,q145,c20,1,13
s19,q50,c15,0,14
s19,q177,c10,1,15
s19,q63,c11,1,16
s19,q84,c25,1,17
s19,q90,c27,0,18
s19,q46,c27,0,19
s19,q105,c11,1,20
s19,q74,c7,0,21
s19,q19,c27,1,22
s19,q12,c13,0,23
s19,q52,c2,1,24
s19,q138,c29,1,25
s19,q165,c29,0,26
s19,q39,c4,0,27
s19,q96,c14,0,28
s19,q22,c26,0,29
s19,q62,c27,1,30
s19,q80,c28,0,31
s19,q84,c25,1,32
s19,q88,c15,0,33
s19,q104,c12,1,34
s19,q70,c15,1,35
s19,q140,c25,0,36
s19,q12,c13,0,37
s19,q3,c25,0,38
s19,q101,c20,1,39
s19,q74,c7,1,40
s19,q53,c21,1,41
s19,q113,c6,1,42
s19,q47,c21,0,43
s19,q103,c12,1,44
s19,q80,c28,1,45
s19,q142,c13,1,46
s19,q140,c25,0,47
s19,q175,c30,1,48
s19,q9,c4,0,49
s19,q74,c7,1,50
s19,q80,c28,0,51
s19,q133,c12,1,52
s19,q77,c17,1,53
s19,q122,c21,1,54
s19,q61,c5,0,55
s19,q6,c21,1,56
s19,q93,c12,1,57
s19,q161,c5,1,58
s19,q37,c29,0,59
s19,q89,c11,1,60
s19,q48,c7,1,61
s19,q18,c15,1,62
s19,q121,c18,1,63
s19,q53,c21,0,64
s19,q68,c10,0,65
s19,q72,c23,0,66
s19,q58,c27,0,67
s19,q163,c4,1,68
s19,q41,c8,1,69
s19,q108,c17,1,70
s19,q166,c6,1,71
s19,q91,c14,0,72
s19,q48,c7,1,73
s19,q160,c27,1,74
s19,q38,c14,1,75
s19,q169,c23,1,76
s19,q140,c25,0,77
s19,q125,c27,0,78
s19,q79,c3,1,79
s19,q124,c29,1,80
s19,q88,c15,1,81
s19,q69,c14,1,82
s19,q19,c27,1,83
s19,q32,c24,0,84
s19,q56,c13,1,85
s19,q4,c11,0,86
s19,q100,c9,1,87
s19,q68,c10,1,88
s19,q152,c9,0,89
s19,q154,c5,0,90
s19,q140,c25,1,91
s19,q153,c7,1,92
s19,q112,c23,1,93
s19,q25,c2,1,94
s19,q135,c15,1,95
s19,q48,c7,1,96
s19,q136,c12,1,97
s19,q137,c9,0,98
s19,q164,c22,1,99
s19,q130,c23,1,100
s19,q91,c14,0,101
s19,q141,c3,1,102
s19,q81,c8,1,103
s19,q59,c16,1,104
s20,q160,c27,0,1
s20,q30,c6,1,2
s20,q72,c23,0,3
s20,q93,c12,0,4
s20,q42,c5,0,5
s20,q72,c23,0,6
s20,q33,c19,1,7
s20,q160,c27,0,8
s20,q4,c11,0,9
s20,q3,c25,1,10
s20,q137,c9,1,11
s20,q73,c27,1,12
s20,q26,c12,1,13
s20,q12,c13,1,14
s20,q7,c21,1,15
s20,q129,c9,0,16
s20,q48,c7,0,17
s20,q147,c24,1,18
s20,q119,c18,1,19
s20,q51,c7,0,20
s20,q147,c24,1,21
s20,q63,c11,1,22
s20,q111,c16,1,23
s20,q121,c18,1,24
s20,q169,c23,1,25
s20,q36,c30,1,26
s20,q49,c27,1,27
s20,q109,c15,1,28
s20,q32,c24,1,29
s20,q37,c29,0,30
s20,q171,c28,1,31
s20,q2,c4,1,32
s20,q18,c15,0,33
s20,q18,c15,1,34
s20,q87,c6,1,35
s20,q11,c10,1,36
s20,q47,c21,1,37
s20,q166,c6,1,38
s20,q33,c19,1,39
s20,q32,c24,1,40
s20,q95,c19,1,41
s20,q91,c14,1,42
s20,q19,c27,0,43
s20,q38,c14,1,44
s20,q137,c9,0,45
s20,q23,c2,1,46
s20,q2,c4,0,47
s20,q26,c12,1,48
s20,q172,c2,1,49
s20,q156,c7,0,50
s20,q39,c4,0,51
s20,q130,c23,0,52
s20,q146,c15,0,53
s20,q126,c27,1,54
s20,q29,c12,1,55
s20,q147,c24,1,56
s20,q1,c18,1,57
s20,q145,c20,0,58
s20,q180,c18,1,59
s21,q54,c15,0,1
s21,q117,c15,1,2
s21,q157,c1,0,3
s21,q45,c15,1,4
s21,q153,c7,0,5
s21,q16,c19,0,6
s21,q38,c14,0,7
s21,q176,c19,0,8
s21,q155,c15,0,9
s21,q87,c6,0,10
s21,q129,c9,0,11
s21,q119,c18,0,12
s21,q87,c6,1,13
s21,q91,c14,0,14
s21,q161,c5,1,15
s21,q72,c23,0,16
s21,q88,c15,1,17
s21,q100,c9,0,18
s21,q15,c22,0,19
s21,q80,c28,0,20
s21,q125,c27,1,21
s21,q159,c21,0,22
s21,q100,c9,0,23
s21,q158,c22,1,24
s21,q152,c9,0,25
s21,q59,c16,0,26
s21,q55,c28,0,27
s21,q52,c2,1,28
s21,q84,c25,0,29
s21,q27,c12,0,30
s21,q5,c14,0,31
s21,q9,c4,1,32
s21,q153,c7,1,33
s21,q36,c30,1,34
s21,q131,c19,0,35
s21,q169,c23,0,36
s21,q51,c7,1,37
s21,q27,c12,0,38
s21,q141,c3,0,39
s21,q29,c12,0,40
s21,q60,c12,0,41
s21,q174,c26,0,42
s21,q65,c4,0,43
s21,q166,c6,0,44
s21,q17,c16,1,45
s21,q14,c1,0,46
s21,q142,c13,0,47
s21,q114,c8,0,48
s21,q97,c18,0,49
s21,q155,c15,0,50
s21,q164,c22,0,51
s21,q35,c1,1,52
s21,q60,c12,0,53
s21,q40,c10,0,54
s21,q80,c28,1,55
s21,q89,c11,0,56
s21,q159,c21,0,57
s21,q77,c17,0,58
s21,q60,c12,0,59
s21,q83,c9,1,60
s21,q171,c28,1,61
s21,q22,c26,0,62
s21,q73,c27,1,63
s21,q123,c16,0,64
s21,q48,c7,0,65
s21,q75,c9,1,66
s21,q34,c1,0,67
s21,q106,c25,1,68
s21,q142,c13,0,69
s21,q68,c10,0,70
s21,q172,c2,0,71
s21,q127,c2,0,72
s21,q86,c11,1,73
s21,q117,c15,0,74
s21,q140,c25,1,75
s21,q99,c21,1,76
s21,q131,c19,0,77
s21,q41,c8,0,78
s21,q17,c16,1,79
s21,q113,c6,1,80
s21,q140,c25,0,81
s21,q125,c27,1,82
s21,q92,c13,0,83
s21,q98,c16,0,84
s21,q173,c1,1,85
s21,q155,c15,1,86
s21,q38,c14,0,87
s21,q153,c7,1,88
s21,q132,c15,0,89
s21,q94,c5,0,90
s21,q15,c22,0,91
s21,q122,c21,1,92
s21,q133,c12,0,93
s21,q1,c18,1,94
s21,q128,c11,1,95
s21,q97,c18,0,96
s21,q171,c28,0,97
s21,q118,c22,0,98
s21,q54,c15,0,99
s21,q139,c13,0,100
s21,q135,c15,1,101
s21,q98,c16,1,102
s21,q11,c10,1,103
s21,q102,c1,1,104
s21,q128,c11,1,105
s21,q149,c23,0,106
s21,q178,c9,1,107
s21,q9,c4,1,108
s21,q85,c30,0,109
s21,q154,c5,0,110
s22,q102,c1,0,1
s22,q8,c24,1,2
s22,q43,c12,0,3
s22,q7,c21,0,4
s22,q155,c15,0,5
s22,q96,c14,1,6
s22,q50,c15,0,7
s22,q83,c9,0,8
s22,q74,c7,1,9
s22,q152,c9,0,10
s22,q26,c12,0,11
s22,q15,c22,0,12
s22,q22,c26,1,13
s22,q75,c9,0,14
s22,q153,c7,0,15
s22,q16,c19,0,16
s22,q62,c27,0,17
s22,q4,c11,1,18
s22,q83,c9,1,19
s22,q139,c13,0,20
s22,q107,c7,1,21
s22,q85,c30,1,22
s22,q178,c9,1,23
s22,q96,c14,0,24
s22,q68,c10,0,25
s22,q20,c5,0,26
s22,q115,c25,0,27
s22,q5,c14,0,28
s22,q104,c12,1,29
s22,q43,c12,1,30
s22,q57,c27,0,31
s22,q92,c13,1,32
s22,q176,c19,1,33
s22,q60,c12,1,34
s22,q14,c1,1,35
s22,q21,c16,0,36
s22,q153,c7,0,37
s22,q95,c19,0,38
s22,q120,c27,1,39
s22,q164,c22,0,40
s22,q6,c21,1,41
s22,q41,c8,1,42
s22,q104,c12,1,43
s22,q89,c11,1,44
s22,q61,c5,0,45
s22,q52,c2,1,46
s22,q146,c15,1,47
s22,q82,c24,0,48
s22,q56,c13,1,49
s22,q110,c5,1,50
s22,q68,c10,1,51
s22,q150,c1,0,52
s22,q130,c23,1,53
s22,q67,c30,1,54
s22,q79,c3,0,55
s22,q94,c5,0,56
s22,q110,c5,1,57
s22,q86,c11,0,58
s22,q136,c12,1,59
s22,q112,c23,0,60
s22,q29,c12,1,61
s22,q125,c27,1,62
s22,q28,c7,1,63
s22,q32,c24,0,64
s22,q173,c1,1,65
s22,q37,c29,0,66
s22,q14,c1,1,67
s22,q32,c24,1,68
s22,q74,c7,1,69
s22,q85,c30,1,70
s22,q100,c9,1,71
s22,q127,c2,1,72
s22,q160,c27,0,73
s22,q87,c6,1,74
s22,q76,c3,1,75
s22,q101,c20,1,76
s22,q40,c10,0,77
s22,q85,c30,0,78
s22,q86,c11,1,79
s22,q63,c11,1,80
s22,q112,c23,0,81
s22,q122,c21,1,82
s22,q67,c30,1,83
s22,q174,c26,1,84
s22,q73,c27,1,85
s22,q178,c9,0,86
s22,q3,c25,0,87
s22,q88,c15,1,88
s22,q31,c6,1,89
s22,q138,c29,1,90
s22,q129,c9,0,91
s22,q174,c26,1,92
s22,q80,c28,1,93
s22,q69,c14,1,94
s22,q107,c7,1,95
s22,q24,c6,0,96
s22,q168,c24,1,97
s22,q40,c10,1,98
s22,q117,c15,1,99
s22,q39,c4,1,100
s23,q58,c27,0,1
s23,q87,c6,1,2
s23,q123,c16,0,3
s23,q138,c29,1,4
s23,q76,c3,1,5
s23,q63,c11,0,6
s23,q141,c3,0,7
s23,q133,c12,0,8
s23,q78,c27,1,9
s23,q92,c13,1,10
s23,q34,c1,0,11
s23,q164,c22,0,12
s23,q146,c15,1,13
s23,q145,c20,0,14
s23,q84,c25,1,15
s23,q76,c3,1,16
s23,q169,c23,1,17
s23,q89,c11,1,18
s23,q40,c10,1,19
s23,q54,c15,0,20
s23,q160,c27,0,21
s23,q61,c5,0,22
s23,q85,c30,0,23
s23,q47,c21,1,24
s23,q52,c2,0,25
s23,q33,c19,1,26
s23,q28,c7,0,27
s23,q94,c5,0,28
s23,q165,c29,0,29
s23,q107,c7,0,30
s23,q101,c20,0,31
s23,q100,c9,0,32
s23,q161,c5,1,33
s23,q105,c11,0,34
s23,q135,c15,0,35
s23,q180,c18,1,36
s23,q90,c27,0,37
s23,q159,c21,1,38
s23,q61,c5,1,39
s23,q38,c14,1,40
s23,q107,c7,1,41
s23,q77,c17,0,42
s23,q67,c30,0,43
s23,q13,c23,1,44
s23,q49,c27,1,45
s23,q146,c15,1,46
s23,q98,c16,1,47
s23,q84,c25,1,48
s23,q25,c2,1,49
s23,q115,c25,0,50
s23,q25,c2,0,51
s23,q4,c11,1,52
s23,q87,c6,1,53
s23,q51,c7,1,54
s23,q104,c12,0,55
s23,q141,c3,0,56
s23,q177,c10,1,57
s23,q93,c12,1,58
s23,q134,c5,0,59
s23,q29,c12,0,60
s23,q168,c24,0,61
s23,q87,c6,1,62
s23,q180,c18,1,63
s23,q164,c22,1,64
s23,q157,c1,0,65
s23,q158,c22,1,66
s23,q15,c22,0,67
s23,q160,c27,0,68
s23,q42,c5,0,69
s23,q144,c10,0,70
s23,q77,c17,0,71
s23,q47,c21,1,72
s23,q38,c14,0,73
s23,q42,c5,1,74
s23,q23,c2,1,75
s23,q93,c12,1,76
s23,q79,c3,0,77
s23,q23,c2,1,78
s23,q120,c27,0,79
s23,q21,c16,1,80
s23,q135,c15,0,81
s23,q111,c16,1,82
s23,q135,c15,1,83
s23,q79,c3,0,84
s23,q172,c2,1,85
s23,q112,c23,0,86
s23,q99,c21,0,87
s23,q148,c11,0,88
s24,q2,c4,1,1
s24,q18,c15,1,2
s24,q29,c12,0,3
s24,q109,c15,1,4
s24,q31,c6,1,5
s24,q60,c12,1,6
s24,q126,c27,0,7
s24,q27,c12,1,8
s24,q55,c28,1,9
s24,q101,c20,1,10
s24,q113,c6,1,11
s24,q92,c13,1,12
s24,q66,c19,1,13
s24,q67,c30,1,14
s24,q84,c25,0,15
s24,q72,c23,0,16
s24,q53,c21,0,17
s24,q30,c6,1,18
s24,q15,c22,0,19
s24,q28,c7,1,20
s24,q164,c22,0,21
s24,q125,c27,1,22
s24,q8,c24,1,23
s24,q60,c12,0,24
s24,q73,c27,1,25
s24,q54,c15,0,26
s24,q89,c11,1,27
s24,q143,c29,0,28
s24,q23,c2,1,29
s24,q87,c6,1,30
s24,q48,c7,1,31
s24,q172,c2,0,32
s24,q173,c1,1,33
s24,q140,c25,1,34
s24,q109,c15,1,35
s24,q22,c26,1,36
s24,q158,c22,1,37
s24,q43,c12,1,38
s24,q42,c5,1,39
s24,q74,c7,0,40
s24,q97,c18,1,41
s24,q13,c23,1,42
s24,q109,c15,1,43
s24,q45,c15,0,44
s24,q91,c14,1,45
s24,q71,c11,1,46
s24,q131,c19,1,47
s24,q50,c15,0,48
s24,q18,c15,1,49
s24,q91,c14,1,50
s24,q46,c27,1,51
s24,q34,c1,0,52
s24,q68,c10,1,53
s24,q80,c28,1,54
s24,q27,c12,1,55
s24,q57,c27,1,56
s24,q48,c7,1,57
s24,q50,c15,1,58
s24,q61,c5,1,59
s24,q35,c1,1,60
s24,q110,c5,1,61
s24,q121,c18,1,62
s24,q64,c3,1,63
s24,q134,c5,1,64
s24,q126,c27,1,65
s24,q55,c28,1,66
s24,q29,c12,1,67
s24,q180,c18,1,68
s24,q41,c8,1,69
s24,q72,c23,1,70
s24,q16,c19,0,71
s24,q34,c1,0,72
s24,q56,c13,1,73
s24,q16,c19,1,74
s24,q128,c11,1,75
s24,q63,c11,1,76
s24,q119,c18,1,77
s24,q111,c16,1,78
s24,q110,c5,1,79
s24,q12,c13,1,80
s24,q46,c27,0,81
s24,q8,c24,1,82
s24,q121,c18,1,83
s24,q149,c23,1,84
s24,q148,c11,0,85
s24,q46,c27,1,86
s24,q43,c12,1,87
s24,q134,c5,1,88
s24,q119,c18,0,89
s24,q119,c18,1,90
s24,q172,c2,1,91
s24,q175,c30,0,92
s24,q88,c15,1,93
s24,q106,c25,1,94
s24,q87,c6,1,95
s24,q76,c3,0,96
s24,q77,c17,1,97
s24,q104,c12,1,98
s24,q92,c13,1,99
s24,q169,c23,1,100
s24,q82,c24,1,101
s24,q11,c10,1,102
s24,q159,c21,0,103
s24,q151,c3,0,104
s24,q132,c15,0,105
s24,q78,c27,1,106
s24,q38,c14,0,107
s24,q33,c19,1,108
s24,q63,c11,1,109
s25,q149,c23,1,1
s25,q69,c14,1,2
s25,q15,c22,0,3
s25,q14,c1,0,4
s25,q46,c27,1,5
s25,q143,c29,0,6
s25,q55,c28,1,7
s25,q141,c3,0,8
s25,q144,c10,1,9
s25,q55,c28,0,10
s25,q15,c22,0,11
s25,q115,c25,0,12
s25,q124,c29,0,13
s25,q81,c8,1,14
s25,q48,c7,0,15
s25,q6,c21,0,16
s25,q4,c11,0,17
s25,q16,c19,0,18
s25,q114,c8,1,19
s25,q156,c7,0,20
s25,q11,c10,1,21
s25,q179,c16,1,22
s25,q47,c21,0,23
s25,q171,c28,1,24
s25,q167,c20,1,25
s25,q26,c12,1,26
s25,q112,c23,0,27
s25,q80,c28,0,28
s25,q55,c28,1,29
s25,q72,c23,0,30
s25,q79,c3,0,31
s25,q63,c11,0,32
s25,q76,c3,1,33
s25,q41,c8,1,34
s25,q124,c29,0,35
s25,q17,c16,0,36
s25,q46,c27,1,37
s25,q90,c27,1,38
s25,q93,c12,1,39
s25,q119,c18,0,40
s25,q109,c15,0,41
s26,q66,c19,1,1
s26,q78,c27,1,2
s26,q30,c6,1,3
s26,q5,c14,0,4
s26,q172,c2,1,5
s26,q31,c6,1,6
s26,q121,c18,0,7
s26,q16,c19,0,8
s26,q109,c15,1,9
s26,q71,c11,1,10
s26,q144,c10,0,11
s26,q138,c29,1,12
s26,q167,c20,0,13
s26,q52,c2,0,14
s26,q21,c16,0,15
s26,q70,c15,1,16
s26,q26,c12,1,17
s26,q131,c19,0,18
s26,q124,c29,1,19
s26,q71,c11,1,20
s26,q128,c11,1,21
s26,q169,c23,1,22
s26,q14,c1,0,23
s26,q147,c24,1,24
s26,q76,c3,0,25
s26,q25,c2,1,26
s26,q58,c27,0,27
s26,q9,c4,0,28
s26,q157,c1,1,29
s26,q93,c12,1,30
s26,q25,c2,0,31
s26,q111,c16,1,32
s26,q13,c23,0,33
s26,q57,c27,1,34
s26,q32,c24,0,35
s26,q78,c27,1,36
s26,q143,c29,1,37
s26,q66,c19,0,38
s26,q15,c22,0,39
s26,q91,c14,0,40
s26,q14,c1,1,41
s26,q158,c22,1,42
s26,q60,c12,1,43
s26,q118,c22,1,44
s26,q167,c20,1,45
s26,q76,c3,0,46
s26,q37,c29,0,47
s26,q115,c25,0,48
s26,q90,c27,1,49
s26,q22,c26,1,50
s26,q173,c1,0,51
s26,q26,c12,1,52
s26,q35,c1,0,53
s26,q178,c9,1,54
s26,q106,c25,1,55
s26,q40,c10,0,56
s26,q149,c23,1,57
s26,q119,c18,0,58
s27,q32,c24,1,1
s27,q156,c7,1,2
s27,q6,c21,0,3
s27,q81,c8,1,4
s27,q154,c5,0,5
s27,q60,c12,1,6
s27,q19,c27,1,7
s27,q41,c8,1,8
s27,q20,c5,0,9
s27,q175,c30,1,10
s27,q76,c3,0,11
s27,q75,c9,1,12
s27,q170,c23,0,13
s27,q149,c23,1,14
s27,q42,c5,1,15
s27,q42,c5,1,16
s27,q120,c27,0,17
s27,q5,c14,0,18
s27,q123,c16,1,19
s27,q22,c26,1,20
s27,q42,c5,1,21
s27,q64,c3,1,22
s27,q106,c25,0,23
s27,q158,c22,1,24
s27,q26,c12,0,25
s27,q145,c20,0,26
s27,q10,c4,0,27
s27,q176,c19,0,28
s27,q36,c30,0,29
s27,q18,c15,1,30
s27,q111,c16,0,31
s27,q43,c12,0,32
s27,q115,c25,0,33
s27,q4,c11,0,34
s27,q86,c11,1,35
s27,q103,c12,0,36
s27,q124,c29,0,37
s27,q131,c19,1,38
s27,q4,c11,1,39
s27,q147,c24,0,40
s27,q138,c29,1,41
s27,q91,c14,1,42
s27,q45,c15,1,43
s27,q84,c25,1,44
s27,q77,c17,0,45
s27,q64,c3,0,46
s27,q162,c18,1,47
s27,q20,c5,0,48
s27,q68,c10,1,49
s27,q129,c9,1,50
s27,q96,c14,1,51
s27,q130,c23,0,52
s27,q112,c23,1,53
s27,q114,c8,1,54
s27,q56,c13,0,55
s27,q153,c7,0,56
s27,q177,c10,1,57
s27,q88,c15,1,58
s27,q70,c15,1,59
s27,q179,c16,0,60
s27,q78,c27,0,61
s27,q179,c16,0,62
s27,q126,c27,1,63
s27,q26,c12,0,64
s27,q45,c15,1,65
s27,q155,c15,1,66
s27,q132,c15,1,67
s27,q44,c8,1,68
s27,q113,c6,1,69
s27,q114,c8,1,70
s27,q119,c18,0,71
s27,q151,c3,0,72
s27,q82,c24,0,73
s27,q122,c21,1,74
s27,q103,c12,1,75
s27,q145,c20,1,76
s27,q60,c12,0,77
s27,q134,c5,1,78
s27,q40,c10,0,79
s27,q125,c27,1,80
s27,q142,c13,1,81
s27,q5,c14,0,82
s27,q72,c23,0,83
s27,q107,c7,1,84
s27,q70,c15,1,85
s27,q1,c18,1,86
s27,q96,c14,0,87
s27,q172,c2,1,88
s27,q143,c29,1,89
s27,q170,c23,1,90
s27,q104,c12,1,91
s27,q86,c11,1,92
s27,q97,c18,0,93
s27,q68,c10,1,94
s27,q92,c13,0,95
s27,q92,c13,0,96
s27,q49,c27,1,97
s27,q66,c19,1,98
s27,q61,c5,1,99
s27,q93,c12,0,100
s27,q39,c4,0,101
